#hugo	sublist
NDUFS3	positive_c
LOC100134368	positive_c
LOC100505504	positive_c
HIF3A	positive_c
TTC5	positive_c
ZNF479	positive_c
C10ORF2	positive_c
OR52E4	positive_c
SEPHS2	positive_c
SLC3A2	positive_c
TSPAN19	positive_c
RRP12	positive_c
GART	positive_c
GRIN2C	positive_c
DHX32	positive_c
COA4	positive_c
PPM1N	positive_c
NLRP11	positive_c
SPINK5	positive_c
LRR1	positive_c
AIP	positive_c
RIIAD1	positive_c
GRSF1	positive_c
ING1	positive_c
IQCD	positive_c
C19ORF53	positive_c
BOLA3	positive_c
NDUFA8	positive_c
TEX15	positive_c
TEX14	positive_c
OR10A5	positive_c
ABCA4	positive_c
BLOC1S4	positive_c
MRPS16	positive_c
RAD51C	positive_c
UGT8	positive_c
C12ORF55	positive_c
LOC100132501	positive_c
DNAH6	positive_c
OR56A3	positive_c
CXORF40B	positive_c
USP17L11	positive_c
DDB2	positive_c
FUNDC2P2	positive_c
TRIM9	positive_c
SYNJ2BP-COX16	positive_c
EIF5A2	positive_c
DNAH3	positive_c
C20ORF27	positive_c
C4ORF52	positive_c
C3ORF30	positive_c
EMG1	positive_c
LIX1	positive_c
DCAF4	positive_c
CHCHD3	positive_c
ZBTB49	positive_c
TWIST1	positive_c
LOC100128340	positive_c
KCNT1	positive_c
CNGA2	positive_c
UBL4B	positive_c
CCNE1	positive_c
ENPP5	positive_c
MUC15	positive_c
AQP12A	positive_c
HAUS7	positive_c
RUVBL1	positive_c
GTF3C4	positive_c
DNLZ	positive_c
SLC25A26	positive_c
MRPS21	positive_c
SLCO4A1	positive_c
VCX3B	positive_c
LOC100133957	positive_c
UBL4A	positive_c
KIAA1737	positive_c
PPP1R15B	positive_c
MYH4	positive_c
ZNF157	positive_c
ARSG	positive_c
SVIP	positive_c
KIT	positive_c
SLC30A3	positive_c
KIF7	positive_c
RAD50	positive_c
TSR2	positive_c
POTEH	positive_c
SCGB1B2P	positive_c
C9ORF114	positive_c
LOC728739	positive_c
LOC100505534	positive_c
ELFN2	positive_c
CRB1	positive_c
UBQLNL	positive_c
CLDN24	positive_c
C1QL4	positive_c
TFAP2D	positive_c
LOC100130673	positive_c
LSM5	positive_c
DYRK3	positive_c
TRAPPC6A	positive_c
C11ORF70	positive_c
TM9SF1	positive_c
SPTY2D1	positive_c
LRIF1	positive_c
MEN1	positive_c
LOC100507449	positive_c
CCDC47	positive_c
GPR150	positive_c
UXT	positive_c
C7ORF29	positive_c
MORF4L2	positive_c
DDX11L9	positive_c
LOC100133985	positive_c
INTS12	positive_c
GPN3	positive_c
SPIN2A	positive_c
TMEM258	positive_c
PLEKHH1	positive_c
GNPDA2	positive_c
GEMIN6	positive_c
SYT16	positive_c
TMX2	positive_c
WNT8B	positive_c
TMTC1	positive_c
C1GALT1C1	positive_c
MTHFD2L	positive_c
LOC100506411	positive_c
LY86-AS1	positive_c
OFCC1	positive_c
PIGP	positive_c
NPPC	positive_c
ZNF556	positive_c
TMEM184C	positive_c
TPD52L2	positive_c
TBX6	positive_c
PSMG1	positive_c
TSPO	positive_c
CYP4F30P	positive_c
TTC40	positive_c
MATN4	positive_c
SPRY3	positive_c
UBE2A	positive_c
TGIF2-C20ORF24	positive_c
DNAJC5G	positive_c
KTN1-AS1	positive_c
ATP5S	positive_c
LSM4	positive_c
GSC	positive_c
MDP1	positive_c
TSEN54	positive_c
SMPDL3B	positive_c
SDHC	positive_c
PDCD7	positive_c
HS3ST2	positive_c
GRWD1	positive_c
ZNF584	positive_c
SLC1A5	positive_c
GPR78	positive_c
DYDC1	positive_c
MRPL18	positive_c
CLEC4F	positive_c
TPI1P2	positive_c
POLE3	positive_c
COQ9	positive_c
LOC100506188	positive_c
LOC154872	positive_c
TCAM1P	positive_c
ZFYVE28	positive_c
LOC100506465	positive_c
ACP6	positive_c
KCNG3	positive_c
LOC338739	positive_c
NPTX2	positive_c
FEV	positive_c
QPCTL	positive_c
TRIM54	positive_c
ANKRD5	positive_c
RRP9	positive_c
WDR45	positive_c
DNAJC24	positive_c
RARS	positive_c
LOC92249	positive_c
FLJ40852	positive_c
SLC35B2	positive_c
LINC00839	positive_c
SLC52A2	positive_c
PNLDC1	positive_c
LOC643723	positive_c
NCOR1P1	positive_c
CAPN9	positive_c
MIR3672	positive_c
YPLR6490	positive_c
PUS1	positive_c
SYT14	positive_c
ARPC5L	positive_c
LOC100507468	positive_c
LINC00452	positive_c
HMGN4	positive_c
ZNF837	positive_c
MRPS30	positive_c
BOLA1	positive_c
PSMG2	positive_c
FLJ35424	positive_c
DLGAP1-AS5	positive_c
GRIP2	positive_c
LOC100506844	positive_c
POP7	positive_c
NKAIN4	positive_c
TIMM10	positive_c
USP17L22	positive_c
PDHA2	positive_c
AQP5	positive_c
MIR4707	positive_c
BAG2	positive_c
RDBP	positive_c
RFXANK	positive_c
KCNK16	positive_c
ZNF735	positive_c
YY2	positive_c
ESYT3	positive_c
ARL14EP	positive_c
PDZD11	positive_c
LOC284801	positive_c
CETN3	positive_c
LSM6	positive_c
KCNA7	positive_c
C17ORF82	positive_c
NECAB2	positive_c
LOC100287704	positive_c
DCAF4L1	positive_c
FAM58A	positive_c
ARMC7	positive_c
MMP20	positive_c
GPR89A	positive_c
PPL	positive_c
LACTB2	positive_c
EIF2S1	positive_c
SPATA24	positive_c
KIAA1257	positive_c
PDCL	positive_c
DTNBP1	positive_c
DUS4L	positive_c
LINC00637	positive_c
CMBL	positive_c
CCDC27	positive_c
ZNF408	positive_c
GCSH	positive_c
GYPE	positive_c
AIFM3	positive_c
PSMB5	positive_c
LOC100129291	positive_c
MIR3660	positive_c
KXD1	positive_c
ZNF200	positive_c
KIRREL2	positive_c
TMEM185B	positive_c
DAND5	positive_c
LOC100506071	positive_c
PRR7	positive_c
ENKD1	positive_c
FAM86C1	positive_c
NONO	positive_c
TOMM5	positive_c
RAB28	positive_c
RFESD	positive_c
CCDC166	positive_c
PROSER2-AS1	positive_c
POTEG	positive_c
HBE1	positive_c
ZNF733P	positive_c
LRRC20	positive_c
SAAL1	positive_c
NMU	positive_c
SPATA31C2	positive_c
STK32B	positive_c
C12ORF63	positive_c
BOD1	positive_c
RSU1P2	positive_c
LOC728752	positive_c
KCNS1	positive_c
DNASE1L1	positive_c
BCAS4	positive_c
SLC9B1	positive_c
FLJ37798	positive_c
OR14I1	positive_c
G6PD	positive_c
MYADML2	positive_c
DCAF8L2	positive_c
DPY19L2P4	positive_c
ISOC1	positive_c
LOC100287633	positive_c
CPSF3	positive_c
NOL3	positive_c
CLP1	positive_c
KCNMB3	positive_c
PSMD7	positive_c
KCNH7	positive_c
PSMD10	positive_c
C22ORF26	positive_c
TXNRD3	positive_c
PTRH2	positive_c
DCAF13	positive_c
LCN6	positive_c
HK2	positive_c
PALB2	positive_c
DRD4	positive_c
FBXO33	positive_c
CCDC137	positive_c
AP5M1	positive_c
DDN	positive_c
RPL36A-HNRNPH2	positive_c
GUSBP10	positive_c
TRIAP1	positive_c
SPATA22	positive_c
CRLS1	positive_c
LOC338579	positive_c
C1ORF114	positive_c
FAM92B	positive_c
LOC100133669	positive_c
USP17L15	positive_c
PPAT	positive_c
UTP18	positive_c
RPL36AL	positive_c
LOC643648	positive_c
BAGE	positive_c
CT45A6	positive_c
CSH2	positive_c
KIAA0020	positive_c
RSPO2	positive_c
LIMCH1	positive_c
AP1AR	positive_c
BAGE4	positive_c
SLC5A12	positive_c
MRPL34	positive_c
SOHLH1	positive_c
TICAM1	positive_c
PIR	positive_c
LOC100289092	positive_c
BOD1L2	positive_c
TDRKH	positive_c
FRG2B	positive_c
OR51B4	positive_c
BAGE5	positive_c
CCDC11	positive_c
EIF2B2	positive_c
LOC100508120	positive_c
GTF2H1	positive_c
LOC440910	positive_c
TMEM230	positive_c
LRRC56	positive_c
OR2D2	positive_c
NOP16	positive_c
DCAF11	positive_c
SNRPB	positive_c
FIGLA	positive_c
DHX37	positive_c
NDUFC1	positive_c
AMZ2	positive_c
TERT	positive_c
OTOP3	positive_c
COCH	positive_c
LOC550112	positive_c
TOR1A	positive_c
HLCS	positive_c
RLIM	positive_c
WDR74	positive_c
SYNGR4	positive_c
METTL21A	positive_c
SEH1L	positive_c
MIR4309	positive_c
APOO	positive_c
NUDCD2	positive_c
LOC100506674	positive_c
PDHA1	positive_c
TMEM14B	positive_c
C16ORF82	positive_c
AK8	positive_c
CYP27B1	positive_c
TRPT1	positive_c
GSS	positive_c
SSSCA1	positive_c
C19ORF40	positive_c
NOC3L	positive_c
NAA15	positive_c
PRRG1	positive_c
DDX11L1	positive_c
RNF113A	positive_c
GPR137	positive_c
CBR1	positive_c
CHD1L	positive_c
BAGE3	positive_c
KRT28	positive_c
SNORA45	positive_c
CYP1A1	positive_c
NSUN7	positive_c
MS4A13	positive_c
TOB1-AS1	positive_c
NPFFR2	positive_c
TEX37	positive_c
GPATCH4	positive_c
JAKMIP1	positive_c
NHP2	positive_c
ANKRD37	positive_c
BRWD1-IT2	positive_c
GATM-AS1	positive_c
MAGEB18	positive_c
USP17L20	positive_c
LOC100287834	positive_c
DDX53	positive_c
PIFO	positive_c
SNORA76	positive_c
ZNF263	positive_c
SPATA2L	positive_c
BAGE2	positive_c
TCEAL4	positive_c
TRAPPC9	positive_c
OR13A1	positive_c
RGS22	positive_c
CNIH4	positive_c
FSCB	positive_c
TBX4	positive_c
ATP5I	positive_c
C14ORF169	positive_c
PIGM	positive_c
BRMS1	positive_c
NEUROG2	positive_c
OR4N3P	positive_c
AURKAPS1	positive_c
NLRP14	positive_c
MTERF	positive_c
OTOP2	positive_c
TSPEAR	positive_c
LINC00485	positive_c
ZNHIT2	positive_c
LOC731282	positive_c
ETV4	positive_c
PRELID1	positive_c
FBXL8	positive_c
TRMT5	positive_c
TOMM34	positive_c
EMD	positive_c
HCCS	positive_c
DLL3	positive_c
SPATA31B1	positive_c
ATP12A	positive_c
JKAMP	positive_c
UBXN8	positive_c
NT5C1B-RDH14	positive_c
POP4	positive_c
ISG20L2	positive_c
ULK4	positive_c
AAGAB	positive_c
FGF19	positive_c
TRUB2	positive_c
C9ORF169	positive_c
TMEM54	positive_c
NUDT6	positive_c
PRPS1	positive_c
XRCC4	positive_c
ACOT4	positive_c
MIR4477B	positive_c
MIR4477A	positive_c
GRPEL1	positive_c
LGR5	positive_c
TMEM74	positive_c
RASSF10	positive_c
LOC100652758	positive_c
MIR3118-2	positive_c
SNRPD1	positive_c
FEN1	positive_c
LRRIQ4	positive_c
H2BFM	positive_c
ENTPD8	positive_c
TMLHE	positive_c
C20ORF166-AS1	positive_c
EFCAB6	positive_c
PDCD6	positive_c
NOS1	positive_c
TCTN3	positive_c
NPPB	positive_c
SSX2B	positive_c
ANKS6	positive_c
C20ORF111	positive_c
LOC100288842	positive_c
NTS	positive_c
SNRPE	positive_c
GEMIN8	positive_c
SLC39A11	positive_c
RIN1	positive_c
OR52L1	positive_c
PWP2	positive_c
GALNT12	positive_c
PARL	positive_c
CXORF30	positive_c
SSX2	positive_c
LYAR	positive_c
FUT8	positive_c
YIPF6	positive_c
THAP6	positive_c
ZBBX	positive_c
GMPR2	positive_c
NRN1	positive_c
HSF2BP	positive_c
NUP62CL	positive_c
FAM153C	positive_c
C12ORF45	positive_c
HPS5	positive_c
NAT8L	positive_c
IRGM	positive_c
SLC25A39	positive_c
ATP6V0A2	positive_c
C2ORF16	positive_c
DCAF13P3	positive_c
BUB3	positive_c
LOC100507306	positive_c
LINC00493	positive_c
NAF1	positive_c
FLJ35816	positive_c
GLP1R	positive_c
TEX101	positive_c
RAD51B	positive_c
PRMT5-AS1	positive_c
DSCR6	positive_c
SPIN2B	positive_c
KRT32	positive_c
RDH14	positive_c
DAXX	positive_c
C8ORF48	positive_c
VCX2	positive_c
DTD2	positive_c
GSPT2	positive_c
PGAM5	positive_c
NPM3	positive_c
PLRG1	positive_c
RIBC2	positive_c
FOXE1	positive_c
DAD1	positive_c
APOA1BP	positive_c
TMEM186	positive_c
SYCE2	positive_c
POLA1	positive_c
PHF2P1	positive_c
PGK1	positive_c
BAG5	positive_c
ANKRD20A1	positive_c
SPCS3	positive_c
LOC442028	positive_c
VBP1	positive_c
OR56A5	positive_c
GDF9	positive_c
ADRA2C	positive_c
QSOX2	positive_c
GNPDA1	positive_c
RBM28	positive_c
LOC100130700	positive_c
PNO1	positive_c
LINC00421	positive_c
LOC554223	positive_c
PAGE2B	positive_c
MAK16	positive_c
MRPS23	positive_c
HPCA	positive_c
SPATA5	positive_c
CEND1	positive_c
LOC100505695	positive_c
NHLH2	positive_c
LOC727924	positive_c
SSBP1	positive_c
CYP4X1	positive_c
C9ORF43	positive_c
VCX3A	positive_c
ELOVL3	positive_c
DNAH14	positive_c
UTP14A	positive_c
GOLGA5	positive_c
MAPKAP1	positive_c
TRMT61A	positive_c
ZNF716	positive_c
LOC100505932	positive_c
RESP18	positive_c
CETN2	positive_c
WBSCR22	positive_c
PPID	positive_c
RNF4	positive_c
POTEM	positive_c
CHEK2P2	positive_c
TEX10	positive_c
LINC00630	positive_c
CCDC169	positive_c
CCDC85C	positive_c
FASTKD5	positive_c
TAF6L	positive_c
MAGEA8	positive_c
ARMC3	positive_c
COMMD8	positive_c
SRP54	positive_c
LRRIQ1	positive_c
ASPDH	positive_c
SNAPC1	positive_c
SLC6A11	positive_c
BOLA2B	positive_c
COA6	positive_c
NAA10	positive_c
AIMP1	positive_c
RFX6	positive_c
DAP3	positive_c
STAC2	positive_c
ODF3L2	positive_c
SULT2B1	positive_c
SPR	positive_c
MYH13	positive_c
IMMP2L	positive_c
LOC100505718	positive_c
GUSBP5	positive_c
SSX3	positive_c
F8	positive_c
MRPL11	positive_c
RLN2	positive_c
FBP2	positive_c
BBS12	positive_c
GPR3	positive_c
USP17L17	positive_c
SWI5	positive_c
BOLA2	positive_c
RLN1	positive_c
TBX10	positive_c
ASB13	positive_c
GPR149	positive_c
POPDC3	positive_c
C11ORF48	positive_c
TSTA3	positive_c
FRG1B	positive_c
LOC100134091	positive_c
VAX2	positive_c
TBRG4	positive_c
GSKIP	positive_c
TAF10	positive_c
LOC100507459	positive_c
PRAME	positive_c
LYPLAL1	positive_c
CFHR4	positive_c
PNP	positive_c
PYCR2	positive_c
POU6F2	positive_c
TAF9B	positive_c
GGN	positive_c
CCNO	positive_c
OR11A1	positive_c
MAGEA5	positive_c
MRPL52	positive_c
HAUS4	positive_c
GAR1	positive_c
MESP2	positive_c
SNX25	positive_c
LCN15	positive_c
ROMO1	positive_c
EFCAB11	positive_c
BCL2L2	positive_c
DHRS2	positive_c
CCSER1	positive_c
PTH2R	positive_c
CMC4	positive_c
GPRC6A	positive_c
MIR3118-1	positive_c
LOC170425	positive_c
KCNJ11	positive_c
LOC728755	positive_c
PRMT5	positive_c
C6ORF47	positive_c
LOC100506827	positive_c
HTN1	positive_c
PPP4R4	positive_c
TMEM223	positive_c
CCDC34	positive_c
SYAP1	positive_c
KIAA1430	positive_c
WBSCR16	positive_c
C11ORF31	positive_c
LOC90499	positive_c
FAM104B	positive_c
GAS6-AS1	positive_c
NKPD1	positive_c
MAGEA10-MAGEA5	positive_c
SBF2-AS1	positive_c
ZBTB9	positive_c
TUBAL3	positive_c
SHFM1	positive_c
MAFG-AS1	positive_c
CCDC114	positive_c
MRGPRG	positive_c
LOC728024	positive_c
ANAPC10	positive_c
OXGR1	positive_c
LOC653562	positive_c
ATP6V1D	positive_c
CT49	positive_c
POLR2C	positive_c
ASTL	positive_c
LOC642643	positive_c
CCDC74B-AS1	positive_c
LOC441601	positive_c
LOC100506299	positive_c
FAM96B	positive_c
KIAA0391	positive_c
TEX19	positive_c
CFHR3	positive_c
DDX27	positive_c
LZTFL1	positive_c
OR4N4	positive_c
AGBL1	positive_c
ST8SIA6-AS1	positive_c
FZD9	positive_c
DNAJC2	positive_c
PARN	positive_c
NEDD8-MDP1	positive_c
UBXN10	positive_c
XAGE5	positive_c
MSX2P1	positive_c
MTCP1	positive_c
NDUFA1	positive_c
WWOX	positive_c
FLJ39080	positive_c
ILDR2	positive_c
CA5BP1	positive_c
TCP10L	positive_c
GABRA3	positive_c
SMC1B	positive_c
LOC285768	positive_c
FLJ46257	positive_c
LOC286184	positive_c
LOC285484	positive_c
SOS1-IT1	positive_c
NXT1	positive_c
RABEPK	positive_c
IPO4	positive_c
LOC100507205	positive_c
ALOX12B	positive_c
HERC2P4	positive_c
C14ORF119	positive_c
FAM86C2P	positive_c
LOC286467	positive_c
PACRGL	positive_c
NF1P2	positive_c
STRBP	positive_c
EXOC1	positive_c
LYPD8	positive_c
POLR3K	positive_c
C6ORF7	positive_c
ADAD1	positive_c
FOXJ1	positive_c
TTLL5	positive_c
HMX3	positive_c
THAP9	positive_c
NRGN	positive_c
AIM1L	positive_c
SLC6A10P	positive_c
NCAN	positive_c
SMEK3P	positive_c
ZNF434	positive_c
CCDC86	positive_c
CCDC74B	positive_c
MCIN	positive_c
METTL13	positive_c
HCG4	positive_c
LOC100288846	positive_c
SPAG17	positive_c
LOC257396	positive_c
MIR196B	positive_c
C21ORF90	positive_c
ATP6V1B1	positive_c
GNL3L	positive_c
PARD6A	positive_c
LOC100505619	positive_c
WDYHV1	positive_c
FRMD1	positive_c
SFXN4	positive_c
GNPNAT1	positive_c
CLDN3	positive_c
CECR7	positive_c
LOC100507651	positive_c
ING2	positive_c
EGR4	positive_c
SMKR1	positive_c
FAM120AOS	positive_c
LOC100507460	positive_c
URB2	positive_c
NOX3	positive_c
LOC646813	positive_c
GCSAML	positive_c
DIEXF	positive_c
PYURF	positive_c
PIGY	positive_c
SPATA17	positive_c
TRPM5	positive_c
VCX	positive_c
LOC150381	positive_c
LOC388780	positive_c
CXORF49B	positive_c
CXORF49	positive_c
PTPN5	positive_c
IRAK1	positive_c
DNAJB3	positive_c
LOC152217	positive_c
SLC25A5	positive_c
SUPT16H	positive_c
NEDD8	positive_c
RNF212	positive_c
LOC728819	positive_c
SCGB1D2	positive_c
DKFZP434L192	positive_c
ARMC10	positive_c
SCFD2	positive_c
TRDN	positive_c
NAT10	positive_c
NBPF6	positive_c
LOC400768	positive_c
NBPF22P	positive_c
SLC22A15	positive_c
RBMX2	positive_c
BCAP31	positive_c
LOC100506352	positive_c
SLC35G1	positive_c
FUNDC1	positive_c
DKC1	positive_c
NUBPL	positive_c
TSEN15	positive_c
TIGD7	positive_c
NR6A1	positive_c
CT60	positive_c
ZNF26	positive_c
C17ORF96	positive_c
HTN3	positive_c
ANKRD30BP2	positive_c
NBPF4	positive_c
ADORA1	positive_c
PABPC1L2B	positive_c
SHQ1	positive_c
ANKRD7	positive_c
VGF	positive_c
CCDC108	positive_c
RPL10L	positive_c
TOX4	positive_c
DPM1	positive_c
SLC35A2	positive_c
SLC5A8	positive_c
ELOVL6	positive_c
NKAP	positive_c
TMEM33	positive_c
OR1J4	positive_c
MIR3118-3	positive_c
GAB4	positive_c
KIF6	positive_c
DCAF8L1	positive_c
FLJ38576	positive_c
NOX1	positive_c
SPA17	positive_c
TFDP3	positive_c
SAMD15	positive_c
USP44	positive_c
LOC100653149	positive_c
MKRN3	positive_c
CCDC74A	positive_c
LOC400879	positive_c
LOC440518	positive_c
PABPC1L2A	positive_c
TMEM55B	positive_c
UGT3A2	positive_c
LIN28A	positive_c
PPP1R2P9	positive_c
CBLN1	positive_c
ZYG11A	positive_c
MAGEC2	positive_c
DNAAF2	positive_c
LOC648691	positive_c
NPBWR1	positive_c
DDHD1	positive_c
ARL2	positive_c
NIP7	positive_c
C2ORF81	positive_c
OR6C3	positive_c
ST6GALNAC4	positive_c
LOC440157	positive_c
KLF16	positive_c
TMEM251	positive_c
ACN9	positive_c
H2BFWT	positive_c
OR1L1	positive_c
RBM20	positive_c
PENK	positive_c
GABRA4	positive_c
APEX2	positive_c
TRMT112	positive_c
MYOZ3	positive_c
FTSJ1	positive_c
TCF15	positive_c
TAF7L	positive_c
TBX1	positive_c
FLJ25758	positive_c
MRPL17	positive_c
IGFL2	positive_c
TCP10L2	positive_c
NKX2-8	positive_c
LOC100505875	positive_c
PASD1	positive_c
LOC100288181	positive_c
TYR	positive_c
CEP44	positive_c
GLRA3	positive_c
LOC100270746	positive_c
C12ORF39	positive_c
UBE2Q1	positive_c
LINC00263	positive_c
CSN1S2AP	positive_c
C1ORF51	positive_c
RSPO4	positive_c
ANKRD26P1	positive_c
MAGEC1	positive_c
TIMM8A	positive_c
LINC00642	positive_c
BEND4	positive_c
IRS4	positive_c
ANGPT4	positive_c
STK33	positive_c
ADARB2-AS1	positive_c
RPGR	positive_c
LOC390705	positive_c
TM6SF2	positive_c
SLC30A8	positive_c
VTI1B	positive_c
KLK2	positive_c
DSCR8	positive_c
LOC100128840	positive_c
RRS1	positive_c
ANKRD20A5P	positive_c
CPEB1	positive_c
WDR87	positive_c
UTP3	positive_c
LOC100509240	positive_c
TMLHE-AS1	positive_c
TIGD2	positive_c
PET117	positive_c
DDX31	positive_c
TMEM231	positive_c
DNAL1	positive_c
SPRED3	positive_c
SLBP	positive_c
FLJ33534	positive_c
DSCR4	positive_c
SLC25A5-AS1	positive_c
SDAD1	positive_c
PTGER4P2	positive_c
C14ORF142	positive_c
C9ORF116	positive_c
RBFOX3	positive_c
THTPA	positive_c
ENOPH1	positive_c
TCP10	positive_c
HTR6	positive_c
IQCH	positive_c
LINC00624	positive_c
OPRK1	positive_c
MESP1	positive_c
DNAH8	positive_c
FBXO8	positive_c
FSIP1	positive_c
DYDC2	positive_c
TPTE	positive_c
LRRC9	positive_c
LY6K	positive_c
OTX2-AS1	positive_c
RPP40	positive_c
ARHGAP5-AS1	positive_c
LOC100506791	positive_c
LOC401164	positive_c
LOC100506303	positive_c
RAB39B	positive_c
ZNF215	positive_c
FAM225A	positive_c
CCNB3	positive_c
C1ORF61	positive_c
FOXN3-AS1	positive_c
FLJ39632	positive_c
XKR9	positive_c
LAGE3	positive_c
ZDHHC23	positive_c
DKFZP434J0226	positive_c
TGIF2LY	positive_c
FAM183A	positive_c
C6ORF195	positive_c
CSTF2	positive_c
SLC4A11	positive_c
MAGEA11	positive_c
RBM11	positive_c
FAM225B	positive_c
FAM53A	positive_c
ADAMTS19	positive_c
LOC100505869	positive_c
LOC100288255	positive_c
OR1Q1	positive_c
C7ORF63	positive_c
ANKRD45	positive_c
METTL11B	positive_c
FLJ30679	positive_c
GNGT1	positive_c
FRG2	positive_c
MAGEA10	positive_c
ELK1	positive_c
VMA21	positive_c
LINC00281	positive_c
SYCE1	positive_c
FLJ43315	positive_c
TIGD4	positive_c
ZNF718	positive_c
MLLT10P1	positive_c
OTX2	positive_c
TPRXL	positive_c
C9ORF117	positive_c
GBX1	positive_c
PPAP2C	positive_c
F8A3	positive_c
F8A2	positive_c
TGIF2LX	positive_c
TIMM10B	positive_c
PAGE5	positive_c
C21ORF119	positive_c
CLPSL1	positive_c
AFF2	positive_c
LINC00221	positive_c
ISL2	positive_c
NR2C2AP	positive_c
SLCO1A2	positive_c
KRTAP19-5	positive_c
WDR93	positive_c
LGSN	positive_c
NAP1L6	positive_c
WFDC2	positive_c
FAM86EP	positive_c
TKTL2	positive_c
FGD5P1	positive_c
ZNF812	positive_c
MET	positive_c
PRMT3	positive_c
TUBA3C	positive_c
PTCHD3	positive_c
C9ORF171	positive_c
GTSF1	positive_c
SNTG1	positive_c
HAPLN4	positive_c
ODF2	positive_c
F8A1	positive_c
MAGEA4	positive_c
LOC100507199	positive_c
LOC100506641	positive_c
TRMT6	positive_c
LOC348761	positive_c
SLC35F3	positive_c
ANHX	positive_c
ANKRD20A12P	positive_c
LHFPL3	positive_c
MAGEA9B	positive_c
MAGEA9	positive_c
MIXL1	positive_c
ZNF595	positive_c
XAGE1C	positive_c
XAGE1B	positive_c
XAGE1E	positive_c
XAGE1A	positive_c
XAGE1D	positive_c
MIR1184-3	positive_c
MIR1184-2	positive_c
MIR1184-1	positive_c
TCF24	positive_c
LINC00202-2	positive_c
CLPSL2	positive_c
OR2AG2	positive_c
LOC100288568	positive_c
SSX1	positive_c
WDR72	positive_c
LINC00645	positive_c
USH1G	positive_c
NXT2	positive_c
OR1L3	positive_c
